wavs/cuudinhky_chuong1_0011.wav|Trong phòng, Lâm Thanh tùy ý gọi một bình trà rồi cho phục vụ viên lui xuống. Lâm thư, vài ngày hôm nay ngày nào tỷ cũng đến đây, hơn nữa đều cố định vòng víp này. Ha ha. Tâm tư, tư mã chiêu của tỷ, ai ai cũng biết. Thiều nữ tắc đôi ngựa cười cười nhìn ra ngoài cửa sổ. Đối diện cửa sổ chính là một cô nhí viện.|@CuuDinhKy
wavs/cuudinhky_chuong1_0012.wav|Khoảng sân trồng trước cô Nhi viện chỉ có vài nhân viên đang cùng các cô Nhi vui đùa. Tiểu như từ này, Lâm Thanh không thể phí cười mong một tía. Nhưng mắt Lâm Thanh vẫn là chốc chốc nhìn xuyên qua cửa sổ hương phía dưới cô Nhi viện. Ánh mắt tình kiếm chốc lát tựa hồ|@CuuDinhKy
wavs/cuudinhky_chuong1_0013.wav|không phát hiện được mục tiêu cần tìm nên mang theo chốt tiếc núi. Quái, sao phía trước cô Nhi viện lại không nhìn thấy bóng sáng của đằng thanh sơ nhì. Hôm nay sao hắn lại không đến, hắn không biết lâm thư của chúng ta tại đây khổ sợ chờ hắn à. Tiểu nữ tóc đuôi ngựa cố ý cảm thán một tiếng. Được rồi, a mẫn.|@CuuDinhKy
wavs/cuudinhky_chuong1_0014.wav|Đừng có ở đây phán nữa", Lâm Thanh niềm cười. Thiếu nữ tóc đôi ngựa tiểu mẫn, gật đầu, lập tức nghi hòa khỏi. Lâm thư, cuối cùng mụi cũng cảm thấy đằng Thanh Sơn này rất thân bí. Lần đó chúng ta đến rẽ|@CuuDinhKy
wavs/cuudinhky_chuong1_0015.wav|Đại Hưng An leo núi, Lâm Thư ngộ hiểm. Đẳng Thanh Sơn đã cõng tỉ đi gần 20 dặm đường núi. Đó chính là đường núi. Đẳng Thanh Sơn này thể lực thật tại quá đáng sợ. Hắn rất thần bí. Lâm Thanh cũng gật đầu. Lâm Thanh còn nhớ rõ ràng tình cảnh lúc đó cùng Đẳng Thanh Sơn gặp mặt. Lần đó|@CuuDinhKy
wavs/cuudinhky_chuong1_0016.wav|Lâm Thanh và vài người đồng đạp bằng hữu đi về phía Đông Bắc, đến dãy đại hừng an 8 hiểm du lịch. Là những thanh niên ưa mạo hiểm, nhóm của Lâm Thanh đương nhiên không đi theo đường mòn du lịch an toàn.|@CuuDinhKy
wavs/cuudinhky_chuong1_0017.wav|Lúc đó, bọn họ thuê một dân bản địa làm người dẫn đường, tiến đến một vài khu vực không được công khai với bên ngoài tiến hành tham hiệp. Nó biết rừng núi hoang vắng không có dấu hiệu chân người quả là đáng mê người. Lầm thành bị một con chim lạ hấp dẫn.|@CuuDinhKy
wavs/cuudinhky_chuong1_0018.wav|Bởi vì muốn chụp ảnh con chim này trong lúc vô tình đã tách ra kéo dài khoảng cách với đồng đội cho đềm ký Lâm Thanh sức tỉnh lại thì làm sao cũng tìm thấy nhóm của mình nữa.|@CuuDinhKy
wavs/cuudinhky_chuong1_0019.wav|Trong rừng nồi hoang vu, điện thoại xí động căn bản không có tín hiệu, lại không thể cùng nhóm liên hệ. Dưới tình hùng này, cho dù gọi trời trời không thấy, gọi đất đất không linh, lầm thanh chỉ có thể cảm giác một mình tìm đường trở về.|@CuuDinhKy
wavs/cuudinhky_chuong1_0020.wav|Ai ngờ trên đường về mà lại gặp một nhóm san trộm trong sãnh núi Đại An Hư. Những kẻ san trộm này nhìn thấy trang phục của Lâm Thanh, điền đoán ra đại khái. Dừng thuyên đất độc, Lâm Thanh lại xinh đẹp như vậy. Đám ngày này, tại trong đối đã một đoạn thời gian không động đến nữ nhân. Nhìn thấy Lâm Thanh hát một nam tính tiền mạnh liệt trỗi dậy. Không ro dự, nhiều lần lập tức động thù.|@CuuDinhKy
wavs/cuudinhky_chuong1_0021.wav|Lâm Thanh tính cách rất cường gián, liền lập tức liều mặn phần khá. Có điều Lâm Thanh chỉ là một nữ nhân sao có thể đấu lại 5 vị đại nam nhân. Lâm Thanh tất nhiên là bị vài tên săn trộm đánh thụ thưa. Mắt nhìn bản thân sắp bị lầm nhục, Lâm Thanh đã cảm thấy tuyệt vọng, thì đang thanh sơn. Người mồi thân một mình trong rãnh núi đại án Hưng xuất hiện.|@CuuDinhKy
wavs/cuudinhky_chuong1_0022.wav|Đẳng Thanh Sơn xuất thủ nhanh như chớp, vốn bị thương nên Lâm Thanh còn chưa kịp nhìn rõ thì năm tên Đại Hà đã ngã lăn ra, hôn mê bất tình. Hồi ức sự việc lúc đó Lâm Thanh không nhận được, ư lên một tiếng trên mặt, chính là xuất hiện lụ cười.|@CuuDinhKy
wavs/cuudinhky_chuong1_0023.wav|Vậy mà lúc đó Đăng Thanh Sơn còn muốn cho ta một mình đi về, may mắn hắn còn không quá tan nhẫn, cuối cùng cậu ta trở về. Trong đầu Lâm Thanh hiện lên từng màn cảnh tượng lúc đó, Lâm Thanh nằm trên lưng của Đăng Thanh Sơn giống như con thuyền nhỏ bập bình về đền vĩ ca.|@CuuDinhKy
wavs/cuudinhky_chuong1_0024.wav|Mặc kệ đường núi gập cành như thế nào, Lâm Thanh vẫn cảm thấy trong lòng yên tĩnh Đi suốt 20 dặm đường núi gập cành, đằng Thanh Sơn vẫn cõng Lâm Thanh trên lưng về đến nơi Người bình thường đi 20 dặm đường núi đã đủ mệt lắm rồi, càng không nói cõng một người trên lưng|@CuuDinhKy
wavs/cuudinhky_chuong1_0025.wav|Hơn nữa còn là tại núi Đại An Hưng, nơi vóng vẻ này. Dù là yêu tú, lính đặc trùng cũng sợ rằng không chịu nổi. Sau khi thần bí thanh niên Đằng Thanh Sơn và Lâm Thanh hai người tại dãy núi Đại Hưng An chia tay, Lâm Thanh vốn cho rằng có có thể lại nhìn thấy Đằng Thanh Sơn. Ai biết tại an nghi huyện thành này vậy mà lại gập hấn.|@CuuDinhKy
wavs/cuudinhky_chuong1_0026.wav|Đằng Thanh Sơn, Lâm Thanh còn đang chìm đám trong hội ước. Lâm Thư nhìn kia, đằng Thanh Sơn đã xuất hiện, thanh âm của nữ hài tóc đuông ngựa tiếu mẫn. Váng lên khiến cho Lâm Thanh bị đánh thức. Làng quay đầu thuận theo cửa sổ hướng về phía nhìn lại. Đối diện cửa sổ chính là một cô Như Viện, tên đầy đủ là Hoa Hân Nhì Đồng cô Như Viện.|@CuuDinhKy
wavs/cuudinhky_chuong1_0027.wav|Lâm Thanh và Thiếu Mẫn xuyên qua cửa sổ có thể nhìn thấy rõ ràng quảng sân của cô Như Viện. Một thanh niên tóc ngắn đeo kính, mặc í phục bình thường đang mang một trộn lớn đựng đầy táo đi đến quảng sân cố trước cô Như Viện. Oa, táo, ăn táo thôi, nhanh xếp hàng ăn táo. Không cần loạn, cậu đứng sau tớ xếp hàng rào. Xếp hàng nào?|@CuuDinhKy
wavs/cuudinhky_chuong1_0028.wav|Vốn, các hải tử đang chơi đùa, lập tức bay đến, lòng thời rất tự giác xếp thành hai tiểu đội. Hoa hần nhi đồng cô nhi viện, mỗi ngày và buổi sáng đều cung cấp cho những cô nhi này một cốc sữa, buổi chiều là một chút trái cây. Những cô nhi này bình thường cũng không có gì ăn vặt, vì vậy trái cây buổi chiều vô cùng hấp dẫn bọn họ. Cảm ơn đang thúc thúc. Những hải tử đáng yêu này được chia những quả tàu chín hồng đều rất thông minh hết lên một tiếng.|@CuuDinhKy
wavs/cuudinhky_chuong1_0029.wav|Thành nhiên tóc ngắn nghe thấy trên mặt hiện lên nụ cười, trong tay không đừng phát trái cây. Trong phòng viếp của trà san tính, Lâm Thanh và Tiểu Mẫn, hai người nhìn trên qua cửa sổ quan sát thanh nhiên tóc ngắn phân phát trái cây. Lâm Thư thì nhìn xem đẳng thanh sơn dao hỏa đó cười vui vẻ biết bao, xem ra dân rất yêu thích tiểu hải tựa à. Tiểu Mẫn cảm thán nói|@CuuDinhKy
wavs/cuudinhky_chuong1_0030.wav|Hắn rất yêu thích Tiều Hải Tử, nếu không cũng không có đến cô Nhi viện. Này làm công miễn phí như vậy. Lâm Thanh ánh mắt hoàn toàn mương tụ tại trên thân của thanh niên tóc ngắn Đằng Thanh Sơn. Đằng Thanh Sơn đổi đã những cô Nhi đó với nụ cười chân Thanh đã hoàn toàn hấp dẫn nàng. Tiếu Mẫn tỉ đột nhiên muốn làm một việc. Là việc gì? Tiếu Mẫn ánh sáng mắt lên. Ánh mắt sáng lên.|@CuuDinhKy
wavs/cuudinhky_chuong1_0031.wav|Lâng thanh cảm thấy một tiếng, Hoa hăn lão thái thái dựa vào sức lực của một người và duy trì cô Nhì điện này gần 30 năm, rất đáng kinh trọng và khâm phục, để chuẩn bị đóng góp một trong bạn, buổi đến gặp người của cô Nhì điện nhé. Giờ đây, Hoa hăn lão thái thái đã quá 80 tuổi,|@CuuDinhKy
wavs/cuudinhky_chuong1_0032.wav|chính là viện trưởng của Hoa Hân Nhĩ Đồng Cô Nhĩ Viện. Đó chính là việc tốt." Tiếu Mẫn vui mừng nói. Lúc này, thanh niên tóc ngắn Đẳng Thanh Sơn cũng đang không ngừng phân vắt táo. Đại bộ phận hai tử đều đã lệnh táo và bắt đầu ăn. Nhỏ thế, một hai đồng tóc hơi quan quan nhìn xem quả táo trong tay mình, lại nhìn xem quả táo trong tay những người khác.|@CuuDinhKy
wavs/cuudinhky_chuong1_0033.wav|phát hiện quả táo của bản thân nhỏ hơn hẳn. Cô như viện này mua táo, đương nhiên là không có phản năng bỗi quả đều có kích cấp giống nhau. Vì vậy, các hải tử cầm trái cây cũng có kích cỡ không giống nhau. Có điều, hai tử lại thích so sánh. Tựa hồ hơi nhỏ hơn một chút thì bản thân nên thấy chịu thiệt. K. Trái cây của định nhỏ nhất. Trái cơ của Huyên lớn hơn của định nhiều.|@CuuDinhKy
wavs/cuudinhky_chuong1_0034.wav|Gần lớn lớp đôi rồi. Hai đồng tóc quăn này nói với một hai đồng có vẻ cường tráng đứng bên cạnh. Ừ, hôm nay bụng của Huyên cũng không thoải mái. Lớn như vậy Huyên cũng ăn không hết. Đổi về định nghĩa. Hai đồng cường tráng này cười nói, đối mắt đen nhánh của hai đồng tóc quăn sáng lên, liền nói, thật à, miệng nó như vậy, nhưng ánh mắt nó chính là lại hứng về quả tàu to đùm trong tay của anh nó.|@CuuDinhKy
wavs/cuudinhky_chuong1_0035.wav|Còn có thể giá chắc, hai đồng cường tráng lên cười, cầm lấy quả táo trong tay của đệ, rồi đưa quả táo lớn trong tay mình cho nó. Lúc này, Đằng Thanh Sơn đã phân phối xong, vừa bạn nhìn thấy cảnh này. Hai huynh đệ này, ánh mắt của Đằng Thanh Sơn như ẩn như hiện, trong đầu không có hiện lên một cảnh tượng đã rất lâu rồi. Đó là rất lâu trước đây, vào một ngày mùng ba,|@CuuDinhKy
wavs/cuudinhky_chuong1_0036.wav|Bên ngoài hoa tuyết lất phát bay, tiềng pháo không ngừng văng lên. Tại trong một san phòng trồng trải, một đám lớn hải tử cũng đều hoan hô, vây quanh một vị lão nai nai khoảng 60 tuổi. Mọi người đều có, đều có, từng người mồ thôi. Lão nai nai đầu tóc bạc trắng này, từ tường nhìn đám hải tử này.|@CuuDinhKy
wavs/cuudinhky_chuong1_0037.wav|hướng mỗi hải tử phát cho ba cái kẹo đường hình con thỏ lớn. Tại thời gian xa xôi đó, thời gian cùng khổ đó, mỗi khi năm mới có thể sở hữu kẹo đường hình con thỏ đã là rất không tệ rồi. Cảm ơn nãy nãy, một đám hải tử hoan hô kêu lớn, đứa nào cũng kích động đòn lấy kẹo đường. Bọn họ cả năm chưa được ăn lạnh kẹo đường rồi, lúc đó sao còn có thể nhận được. Ai cũng đều vui về ăn, còn kích động kêu.|@CuuDinhKy
wavs/cuudinhky_chuong1_0038.wav|Một hải đồng mặc áo bông cụ kĩ và chẳng trịt và đục, chưa môi nhìn đại ca của mình. Làm sao vậy Thanh Hà? Hải đồng bên cạnh thân hình cao hơn một chút cũng mặc quần áo cụ kĩ như vậy nghi hoặc nhìn lại. Đệ, Đệ ăn hết kẹo rồi. Ngon quá mà. Mới có một lát mà Đệ đã ăn hết. Nói xong, hải đồng được gọi là Thanh Hà này.|@CuuDinhKy
wavs/cuudinhky_chuong1_0039.wav|Nhìn những hai tử khác vẫn đang ăn mà kèm cháy nước miếng. Hai đồng cao hơn một chút, cuối đầu nhìn hai chiếc kẹo đường trong tay mình. Ừ, Thanh Hà, lấy mà ăn này. Hai đồng cao hơn một chút nói. Cà, mình không ăn à. Thanh Hà có chút do dựng.|@CuuDinhKy
wavs/cuudinhky_chuong1_0040.wav|Huỳnh đau răng. Hai đồng cao một chút cười nói. Vừa rồi Huỳnh ăn một cái thì thấy đau răng có chịu quá. Cho đệ này. Đúng rồi. Nhớ khi ăn kẹo đệ đừng có nhai. Giống đệ như vậy.|@CuuDinhKy
wavs/cuudinhky_chuong1_0041.wav|Nhai nắt ra, người khác một cái còn chưa ăn xong, đệ đã ăn xong cả ba cái rồi. Vâng, đệ biết rồi ca. Ca đối với đệ tốt nhất. Thanh hà cười hi hi. Nhưng hai cái kẹo này đệ và ca ca mỗi ngày một cái nhé. Hai tử, hai đồng, ca hơn một chút cuối đầu nhìn. Hiển nhiên nó cũng chỉ là hai tử, công nhịn được kẹo đường khuyển sũ vật kật. Ừ, chúng ta mỗi ngày một cái.|@CuuDinhKy
wavs/cuudinhky_chuong1_0042.wav|Mỗi người một cái, đằng Thanh Sơn thấp dọng lầm bầm nói, Thanh Hà, hai mươi năm rồi, cũng đã hai mươi năm rồi nhỉ. Lúc đó tính bức chân văng lên, đằng Thanh Sơn quay đầu nhìn lại, chỉ thấy một vị lão nãi nãi đầu tóc bạc trắng đang được mượt phụ nữ siêu, hướng nơi này bức tới. Viện trường nãi nãi, chào Viện trường nãi nãi.|@CuuDinhKy
wavs/cuudinhky_chuong1_0043.wav|Một đàm cô Nhi lập tức hưng phấn kêu lên, còn vị nãi nãi đầu tóc bầu trắng cũng cao hứng, cười tựa như đóa hoa đang nửa rộn. Viện trưởng nãi nãi, đằng thanh sơn xưỡng người, vị viện trưởng nãi nãi này và vị lão nãi nãi chiều cô hán và đệ đệ trong ký ức, nhái mắt hợp lại thành một.|@CuuDinhKy
wavs/cuudinhky_chuong1_0044.wav|Đã 20 năm rồi, nãy nãy năm nay chắc cũng phải 83 tuổi rồi, đằng thanh sơn kích động khiến thân thể cũng hơi ruôn dày. Nhưng mà nhái mắt hán liền thu, niễm tâm tình khôi phục lại sự bình tĩnh.|@CuuDinhKy
wavs/cuudinhky_chuong1_0045.wav|Tiểu hỏa tử này là Đăng Thanh Sơn chủ động đến chỗ chúng ta làm việc miễn phí. Đã đến đây được 6 ngày rồi. Tiểu tử này nhanh nhẹn, trăm trì và rất thông minh. Người phụ nữ đó cười nói Đăng Thanh Sơn|@CuuDinhKy
wavs/cuudinhky_chuong1_0046.wav|Vị lão nãi nãi đã qua 80, đầu tóc bạc trắng này, niềm cười nhìn đằng Thanh Sơn. Thanh Sơn, cậu giúp tôi chiều cố viện trường một chút. Tôi vào bếp chuẩn bị bữa tối một chút cho các hai tử. Phụ nữ này cười nói. Yên tâm, lưu di, đằng Thanh Sơn cười nói. Viện trường, cháu đi trước. Phụ nữ này và viện trường nói một tiếng, còn đằng Thanh Sơn rất tự nhiên tiến lên giúp đỡ siêu viện trường nãi nãi.|@CuuDinhKy
wavs/cuudinhky_chuong1_0047.wav|Vị lão tài tài này nhìn thấy Đăng Thanh Sơn cười đầy về hình từ. Thành Sơn, cậu năm nay 23 tuổi đúng không? Tôi đã nhìn qua tóm tắt lịch sử của cậu. Lý tóm tắt lý lịch của cậu? Vâng, cháu vừa mới tốt nghiệp đại học. Đăng Thanh Sơn gật đầu nói. Vừa nhìn cậu là tôi đã biết không làm qua việc nặng bao giờ.|@CuuDinhKy
wavs/cuudinhky_chuong1_0048.wav|Vài ngày này tại chỗ tôi chịu khổ phải không?" Viện trưởng nặng nãi cười hỏi. Không có, cháu làm việc rất cao hứng. Lằng Thanh Sơn xìu viện trưởng mình cười nói. Viện trưởng nãi nãi toàn thản nói, thật sự mà nói. Thanh Sơn, nhìn thấy cậu tôi cảm thấy rất thân thiết. Không nhịn được lại nghĩ đến rất lâu trước đây. Trong cô Nhi biện này có một cô Nhi khoảng 8 tuổi thì phải.|@CuuDinhKy
wavs/cuudinhky_chuong1_0049.wav|Lúc đó cô Nhĩ Viện đều rất kém, điều kiện, cũng chỉ có tôi và đứa con gái lớn chiều cố các hai tử. Lúc đó trong các hai tử tại cô Nhĩ Viện có một đôi thân huynh đệ, một gọi là Thanh Sơn, một gọi là Thanh Hà.|@CuuDinhKy
wavs/cuudinhky_chuong1_0050.wav|Tên này vẫn là tôi đặt cho bọn họ. Cậu cũng tên là Thanh Sơn, đây thật là duyên phận. Đằng Thanh Sơn trong lòng rún lên lại gật đầu, vâng là duyên phận. Nhưng Thanh Sơn đã được nế khắc nhận nuôi, rời khỏi cố nhi viện cũng đã 20 năm nay rồi. 22 năm rồi, giờ cũng chắc phải 29 tuổi. Lớn hơn cậu nhiều, nói không chừng, nó cũng đã kết hôn, sinh con rồi.|@CuuDinhKy
wavs/cuudinhky_chuong1_0051.wav|Biện trưởng nãi nãi cảm thà nói, hai từ đó rất thông minh, cũng không biết hiện tại nó thế nào. Thân thiện này của tôi càng ngày càng không ổn, nếu như có thể lại nhìn thấy Thanh Sơn hai từ này một lần thì tốt biết mấy. Làng Thanh Sơn không nhận được trong lòng run lên, tin rằng biện trưởng nãi nãi nhất định sẽ được nhiều nguyện.|@CuuDinhKy
wavs/cuudinhky_chuong1_0052.wav|Thanh Sơn, Thanh Hà là một đôi huynh đệnh, vừa sinh ra không lâu đã bị người ta bước tại chức cửa Cô Nhi viện. Lúc đầu, vị trưởng, viện trưởng Hoa Hân cũng vừa mới mở Cô Nhi viện này. Thanh Sơn, Thanh Hà có thể nói là nhóm Cô Nhi sớm nhất. Hơn nữa, viện trưởng Hoa Hân nãy nãy|@CuuDinhKy
wavs/cuudinhky_chuong1_0053.wav|Vất vả từ từ nuôi đôi huynh đệ này lớn lên. Cảm tình đương nhiên cũng rất sâu động. Thanh Hà và Tiều Mẫn quan sát Đăng Thanh Sơn tại Cô Nhĩ Viện. Đăng Thanh Sơn trước tiên là đi cùng viện trưởng nãi nãi. Sau này cũng là đi cùng các hài tử phú đùa. Từ đầu đến cuối không thể hắn có chút nào bực mình. Các hài tử hiện nhiên cũng rất quý vị đang thúc thúc này. Sau đó Đăng Thanh Sơn đưa các hài tử đến thực đường vòng ăn tối.|@CuuDinhKy
wavs/cuudinhky_chuong1_0054.wav|Lâm Thư hẳn đã ra, Tiểu Mẫn lập tức nói, chỉ thấy Đăng Thanh Sơn từ cửa của cô Nhĩ Viện đi ra, lập tức, Lâm Thanh xuyên qua cửa sổ hết lên nói, Đăng Thanh Sơn, Đăng Thanh Sơn lúc này mới ngẩn đầu lên.|@CuuDinhKy
wavs/cuudinhky_chuong1_0055.wav|Lên đây ngồi một lát, Lâm Thanh cười nói. Nàng rất sợ Đăng Thanh Sơn nhất định là đã ở tại bếp ăn qua bữa tối. Bởi vì vài ngày trước Nàng đã từng mời Đăng Thanh Sơn vài lần, Đăng Thanh Sơn cũng chỉ là hai lần đến đây cùng Nàng nói chuyện phím mà thôi. Đăng Thanh Sơn cứ lắc đầu. Thôi, hôm nay tôi còn có chuyện, sau này có thời gian thì gặp lại sau nhé. Vậy cũng được, Lâm Thanh có chút thất vọng nhưng vẫn cười nói.|@CuuDinhKy
wavs/cuudinhky_chuong1_0056.wav|Lâm Thanh và Tiếu Mẫn nhìn hình bóng đằng Thanh Sơn dần dưới khỏi. Lâm Thanh, đằng Thanh Sơn này thật là không để mặt. Lâm Thư, đại mỹ nữ này|@CuuDinhKy
wavs/cuudinhky_chuong1_0057.wav|Tự thân mời hắn, mà hắn cũng không đáp ứng. Tiếu Mẫn cười nói, được rồi, đi thôi, đến chỗ tỷ ăn tổ nhé. Lâm Thanh đứng lên, cùng Tiếu Mẫn rời khỏi gian trà sân tí này. Trong sân, một căn nhà của nông dân tại ngoại thành, An Nhi huyện thành. Trong khoảng sân chồng trai, đằng Thanh Sơn cởi trần lại không đeo kính. Khi đeo kính,|@CuuDinhKy
wavs/cuudinhky_chuong1_0058.wav|thì Đăng Thanh Sơn hiện ra ôn hòa khiêm dường nhưng khi bọc kính lại hiện lên chầm cột kiên nghị. Lúc này Đăng Thanh Sơn đang cởi trần đứng thế hình y tam thế thức. Hắn thoát bụng ưỡn ngực, tay mô phòng hình phốt hồ, lòng bàn chân giống như đang lất đi trên buồn đất. Đăng Thanh Sơn cả người đứng tại đó khiến cho người cảm xác như một, như có một toạn núi lớn đứng tại đó.|@CuuDinhKy
wavs/cuudinhky_chuong1_0059.wav|Bất kể là hàn tiền từ trước, quanh người hay là xuất quyền thì điều khiến cho tinh thần của người khác cảm giác đến không thể xung động qua núi này. Hô, hô, trong không kỳ chuyển đến tiếng gió xít, một khi thủ thế thì hán lại yên tĩnh như một chiếc đỉnh.|@CuuDinhKy
wavs/cuudinhky_chuong1_0060.wav|Trân trái của hắn giống như một chiếc cày cao trên mặt đất, chân phải đột nhiên dẫm mạnh. Hiệu quyền thuận thế xuất ra, cả người giống như một chiếc cung đã dương cong đến thức hạn, nhưng mà hiệu quyền lại sống như lợi tiện bản ra. Phóc, một tiếng vang lớn, nổ lên trong không khí, trong khoảng sân thậm chí còn sinh ra một luồn kinh phong. Hình ý tam thể thức, chuyển sang ngũ hành quyền.|@CuuDinhKy
wavs/cuudinhky_chuong1_0061.wav|băng quyền như nước chảy mây trôi, không một tia miễn cửa, uy lực cực lớn càng sản sinh ra kỳ bã. Nếu như trên xã hội, những người học tập võ thuật nhìn thấy một màn này nhất định sẽ sợ đến nhân người. Chỉ thấy Đăng Thanh Sơn cả người bắt đầu tại trong dân chuyển động liên tục, bằng hình ý tam thể thức làm góc, chốc chốc hắn lại chuyển hóa thành vũ hình quyền. Rất rõ ràng, Đăng Thanh Sơn|@CuuDinhKy
wavs/cuudinhky_chuong1_0062.wav|Tại ngũ hành quyền, pháo quyền có thể có thành quả tối cao. Hô, thân hình quay một vòng, Đăng Thanh Sơn lại khôi phục lại thức. Đầu tiên của hình ý tam thể thức, chầm chậm thở ra một hôi. Tâm tĩnh như thủy, giống như mặt hồ không thể nổi sóng. Đăng Thanh Sơn tự nhiên rõ ràng cảm ứng đến toàn thân, mọi nơi tình húa.|@CuuDinhKy
wavs/cuudinhky_chuong1_0063.wav|Từ lục phủ ngũ tạng cho đến toàn thân mỗi nơi cơ bắc, làn ra sợi tắc. Nhưng khoảng cách so với trong triền thuyết, đội thị còn kém rất nhiều. Mặc dù chỉ còn thiếu một bước cuối cùng, nhưng bước này lại như là dãnh trời, khó mà vượt qua. Nếu như trong đời có thể bước vào tông sư cành giới thì có chết cũng không còn gì tiếc nuối. Đằng Thanh Sơn Không nhịn được cảm thán|@CuuDinhKy
wavs/cuudinhky_chuong1_0064.wav|Hoàn thành thâm nguyện thì chết cũng không có gì tiếc nuối. Hình ý quyền là một trăm tam đại nội ra quyền thuật. Trong lịch sử đạt đến tông sư cảnh giới cũng có một số người. Mất quá hiện đại xã hội có thể đạt đến tông sư cảnh giới dĩ nhiên là cực cực ít.|@CuuDinhKy
